date_time,Horsham_maxtempC,Horsham_mintempC,Horsham_totalSnow_cm,Horsham_sunHour,Horsham_uvIndex,Horsham_uvIndex,Horsham_moon_illumination,Horsham_moonrise,Horsham_moonset,Horsham_sunrise,Horsham_sunset,Horsham_DewPointC,Horsham_FeelsLikeC,Horsham_HeatIndexC,Horsham_WindChillC,Horsham_WindGustKmph,Horsham_cloudcover,Horsham_humidity,Horsham_precipMM,Horsham_pressure,Horsham_tempC,Horsham_visibility,Horsham_winddirDegree,Horsham_windspeedKmph
2020-03-10 00:00:00,14,9,0.0,5.9,3,1,100,08:12 PM,08:24 AM,07:35 AM,07:06 PM,10,8,11,8,45,100,92,0.0,1004,11,10,242,27
2020-03-10 03:00:00,14,9,0.0,5.9,3,1,100,08:12 PM,08:24 AM,07:35 AM,07:06 PM,10,8,11,8,46,100,92,1.2,1002,11,9,247,28
2020-03-10 06:00:00,14,9,0.0,5.9,3,3,100,08:12 PM,08:24 AM,07:35 AM,07:06 PM,10,9,11,9,45,100,91,1.5,1002,11,9,244,27
2020-03-10 09:00:00,14,9,0.0,5.9,3,3,100,08:12 PM,08:24 AM,07:35 AM,07:06 PM,11,10,12,10,41,100,91,0.2,1002,12,2,239,24
2020-03-10 12:00:00,14,9,0.0,5.9,3,3,100,08:12 PM,08:24 AM,07:35 AM,07:06 PM,11,11,14,11,52,97,83,0.0,1003,14,10,247,35
2020-03-10 15:00:00,14,9,0.0,5.9,3,3,100,08:12 PM,08:24 AM,07:35 AM,07:06 PM,10,10,13,10,49,100,83,0.2,1002,13,10,240,32
2020-03-10 18:00:00,14,9,0.0,5.9,3,3,100,08:12 PM,08:24 AM,07:35 AM,07:06 PM,10,9,12,9,39,100,87,0.0,1003,12,10,250,24
2020-03-10 21:00:00,14,9,0.0,5.9,3,1,100,08:12 PM,08:24 AM,07:35 AM,07:06 PM,7,7,9,7,31,100,86,0.1,1005,9,10,252,19
2020-03-11 00:00:00,11,6,0.0,7.3,2,1,84,09:40 PM,08:45 AM,07:32 AM,07:08 PM,7,6,8,6,18,100,92,0.1,1006,8,10,239,12
2020-03-11 03:00:00,11,6,0.0,7.3,2,1,84,09:40 PM,08:45 AM,07:32 AM,07:08 PM,5,4,7,4,25,98,91,0.0,1007,7,10,235,14
2020-03-11 06:00:00,11,6,0.0,7.3,2,3,84,09:40 PM,08:45 AM,07:32 AM,07:08 PM,5,3,6,3,26,30,94,0.0,1008,6,10,220,14
2020-03-11 09:00:00,11,6,0.0,7.3,2,2,84,09:40 PM,08:45 AM,07:32 AM,07:08 PM,5,6,9,6,38,65,77,0.0,1008,9,10,227,27
2020-03-11 12:00:00,11,6,0.0,7.3,2,3,84,09:40 PM,08:45 AM,07:32 AM,07:08 PM,6,8,11,8,40,94,72,0.2,1008,11,10,231,27
2020-03-11 15:00:00,11,6,0.0,7.3,2,3,84,09:40 PM,08:45 AM,07:32 AM,07:08 PM,6,7,10,7,47,100,76,0.2,1005,10,10,228,31
2020-03-11 18:00:00,11,6,0.0,7.3,2,2,84,09:40 PM,08:45 AM,07:32 AM,07:08 PM,5,5,9,5,52,59,75,0.2,1003,9,10,225,31
2020-03-11 21:00:00,11,6,0.0,7.3,2,1,84,09:40 PM,08:45 AM,07:32 AM,07:08 PM,6,4,8,4,59,100,84,0.5,1002,8,2,238,39
2020-03-12 00:00:00,7,2,0.0,8.8,2,1,76,11:07 PM,09:06 AM,07:30 AM,07:10 PM,2,0,5,0,51,77,79,1.0,1004,5,9,254,31
2020-03-12 03:00:00,7,2,0.0,8.8,2,1,76,11:07 PM,09:06 AM,07:30 AM,07:10 PM,-2,-3,2,-3,44,76,72,0.2,1006,2,10,254,24
2020-03-12 06:00:00,7,2,0.0,8.8,2,2,76,11:07 PM,09:06 AM,07:30 AM,07:10 PM,-2,-3,3,-3,46,8,72,0.0,1007,3,10,230,25
2020-03-12 09:00:00,7,2,0.0,8.8,2,3,76,11:07 PM,09:06 AM,07:30 AM,07:10 PM,-1,0,6,0,48,45,64,0.0,1008,6,10,252,34
2020-03-12 12:00:00,7,2,0.0,8.8,2,3,76,11:07 PM,09:06 AM,07:30 AM,07:10 PM,0,2,7,2,54,35,60,0.0,1008,7,10,250,41
2020-03-12 15:00:00,7,2,0.0,8.8,2,2,76,11:07 PM,09:06 AM,07:30 AM,07:10 PM,1,2,7,2,57,100,66,0.2,1007,7,10,253,45
2020-03-12 18:00:00,7,2,0.0,8.8,2,2,76,11:07 PM,09:06 AM,07:30 AM,07:10 PM,1,0,6,0,57,86,73,0.1,1007,6,10,255,34
2020-03-12 21:00:00,7,2,0.0,8.8,2,1,76,11:07 PM,09:06 AM,07:30 AM,07:10 PM,1,0,5,0,48,15,76,0.0,1010,5,10,256,27
2020-03-13 00:00:00,10,3,0.0,5.9,3,1,69,No moonrise,09:29 AM,07:28 AM,07:11 PM,1,-0,5,-0,44,5,78,0.0,1012,5,10,276,26
2020-03-13 03:00:00,10,3,0.0,5.9,3,1,69,No moonrise,09:29 AM,07:28 AM,07:11 PM,1,-1,4,-1,41,37,83,0.0,1013,4,10,256,22
2020-03-13 06:00:00,10,3,0.0,5.9,3,2,69,No moonrise,09:29 AM,07:28 AM,07:11 PM,1,-1,3,-1,35,47,88,0.0,1014,3,10,248,18
2020-03-13 09:00:00,10,3,0.0,5.9,3,2,69,No moonrise,09:29 AM,07:28 AM,07:11 PM,3,3,7,3,32,74,77,0.0,1017,7,10,281,23
2020-03-13 12:00:00,10,3,0.0,5.9,3,2,69,No moonrise,09:29 AM,07:28 AM,07:11 PM,4,6,9,6,22,79,71,0.2,1018,9,10,277,17
2020-03-13 15:00:00,10,3,0.0,5.9,3,3,69,No moonrise,09:29 AM,07:28 AM,07:11 PM,4,9,10,9,10,79,62,0.4,1018,10,9,263,8
2020-03-13 18:00:00,10,3,0.0,5.9,3,2,69,No moonrise,09:29 AM,07:28 AM,07:11 PM,3,4,6,4,23,94,81,0.5,1017,6,10,206,12
2020-03-13 21:00:00,10,3,0.0,5.9,3,1,69,No moonrise,09:29 AM,07:28 AM,07:11 PM,2,2,4,2,19,62,84,0.0,1016,4,10,171,10
2020-03-14 00:00:00,12,5,0.0,5.9,2,1,62,12:31 AM,09:55 AM,07:26 AM,07:13 PM,3,2,5,2,23,100,89,0.1,1014,5,10,139,13
2020-03-14 03:00:00,12,5,0.0,5.9,2,1,62,12:31 AM,09:55 AM,07:26 AM,07:13 PM,5,3,6,3,28,100,95,1.4,1012,6,9,156,18
2020-03-14 06:00:00,12,5,0.0,5.9,2,2,62,12:31 AM,09:55 AM,07:26 AM,07:13 PM,6,4,6,4,16,81,96,0.0,1011,6,2,150,10
2020-03-14 09:00:00,12,5,0.0,5.9,2,2,62,12:31 AM,09:55 AM,07:26 AM,07:13 PM,7,6,8,6,14,72,91,0.0,1011,8,10,201,11
2020-03-14 12:00:00,12,5,0.0,5.9,2,3,62,12:31 AM,09:55 AM,07:26 AM,07:13 PM,7,8,10,8,22,100,81,0.0,1011,10,10,229,19
2020-03-14 15:00:00,12,5,0.0,5.9,2,3,62,12:31 AM,09:55 AM,07:26 AM,07:13 PM,7,9,12,9,32,85,75,0.2,1010,12,10,236,23
2020-03-14 18:00:00,12,5,0.0,5.9,2,2,62,12:31 AM,09:55 AM,07:26 AM,07:13 PM,6,5,8,5,35,100,85,0.0,1009,8,10,209,21
2020-03-14 21:00:00,12,5,0.0,5.9,2,1,62,12:31 AM,09:55 AM,07:26 AM,07:13 PM,7,5,7,5,41,100,86,0.0,1008,5,10,204,26
2020-03-15 00:00:00,10,4,0.0,6.0,2,1,55,01:53 AM,10:26 AM,07:23 AM,07:15 PM,7,6,9,6,48,100,85,0.2,1007,9,10,199,31
2020-03-15 03:00:00,10,4,0.0,6.0,2,1,55,01:53 AM,10:26 AM,07:23 AM,07:15 PM,6,6,10,6,57,100,79,0.0,1004,10,10,198,37
2020-03-15 06:00:00,10,4,0.0,6.0,2,2,55,01:53 AM,10:26 AM,07:23 AM,07:15 PM,7,6,10,6,55,100,82,0.1,1003,10,10,204,35
2020-03-15 09:00:00,10,4,0.0,6.0,2,2,55,01:53 AM,10:26 AM,07:23 AM,07:15 PM,6,4,8,4,29,76,88,3.5,1003,8,7,227,21
2020-03-15 12:00:00,10,4,0.0,6.0,2,2,55,01:53 AM,10:26 AM,07:23 AM,07:15 PM,6,7,9,7,22,86,79,5.0,1006,9,8,242,16
2020-03-15 15:00:00,10,4,0.0,6.0,2,3,55,01:53 AM,10:26 AM,07:23 AM,07:15 PM,4,8,10,8,22,77,68,0.4,1006,10,10,261,16
2020-03-15 18:00:00,10,4,0.0,6.0,2,2,55,01:53 AM,10:26 AM,07:23 AM,07:15 PM,4,5,7,5,19,100,81,0.0,1010,7,10,304,11
2020-03-15 21:00:00,10,4,0.0,6.0,2,1,55,01:53 AM,10:26 AM,07:23 AM,07:15 PM,2,1,4,1,21,45,85,0.0,1013,4,10,330,10
2020-03-16 00:00:00,11,4,0.0,10.2,3,1,47,03:07 AM,11:05 AM,07:21 AM,07:17 PM,4,5,6,5,7,0,89,0.0,1015,6,10,286,6
2020-03-16 03:00:00,11,4,0.0,10.2,3,1,47,03:07 AM,11:05 AM,07:21 AM,07:17 PM,3,3,5,3,10,0,90,0.0,1017,5,10,284,7
2020-03-16 06:00:00,11,4,0.0,10.2,3,2,47,03:07 AM,11:05 AM,07:21 AM,07:17 PM,3,3,4,3,6,0,91,0.0,1019,4,10,265,4
2020-03-16 09:00:00,11,4,0.0,10.2,3,3,47,03:07 AM,11:05 AM,07:21 AM,07:17 PM,5,7,8,7,6,0,80,0.0,1021,8,10,229,5
2020-03-16 12:00:00,11,4,0.0,10.2,3,4,47,03:07 AM,11:05 AM,07:21 AM,07:17 PM,3,9,10,9,13,1,61,0.0,1022,10,10,246,12
2020-03-16 15:00:00,11,4,0.0,10.2,3,3,47,03:07 AM,11:05 AM,07:21 AM,07:17 PM,2,8,11,8,21,98,57,0.0,1022,11,10,239,16
2020-03-16 18:00:00,11,4,0.0,10.2,3,3,47,03:07 AM,11:05 AM,07:21 AM,07:17 PM,2,3,6,3,27,22,74,0.0,1022,6,10,235,14
2020-03-16 21:00:00,11,4,0.0,10.2,3,1,47,03:07 AM,11:05 AM,07:21 AM,07:17 PM,1,0,4,0,30,24,83,0.0,1024,4,10,206,16
2020-03-17 00:00:00,12,5,0.0,6.0,4,1,40,04:11 AM,11:53 AM,07:19 AM,07:18 PM,2,1,5,1,37,34,83,0.0,1024,5,10,211,22
2020-03-17 03:00:00,12,5,0.0,6.0,4,1,40,04:11 AM,11:53 AM,07:19 AM,07:18 PM,3,3,6,3,36,93,80,0.0,1023,6,10,215,23
2020-03-17 06:00:00,12,5,0.0,6.0,4,3,40,04:11 AM,11:53 AM,07:19 AM,07:18 PM,6,5,8,5,36,60,86,0.0,1024,8,10,220,23
2020-03-17 09:00:00,12,5,0.0,6.0,4,2,40,04:11 AM,11:53 AM,07:19 AM,07:18 PM,7,6,9,6,37,100,88,0.0,1024,9,10,215,26
2020-03-17 12:00:00,12,5,0.0,6.0,4,3,40,04:11 AM,11:53 AM,07:19 AM,07:18 PM,9,8,11,8,34,100,86,0.0,1025,11,10,212,25
2020-03-17 15:00:00,12,5,0.0,6.0,4,3,40,04:11 AM,11:53 AM,07:19 AM,07:18 PM,10,10,12,10,39,100,85,0.0,1024,12,10,217,27
2020-03-17 18:00:00,12,5,0.0,6.0,4,3,40,04:11 AM,11:53 AM,07:19 AM,07:18 PM,9,8,11,8,40,100,87,0.0,1023,11,10,212,26
2020-03-17 21:00:00,12,5,0.0,6.0,4,1,40,04:11 AM,11:53 AM,07:19 AM,07:18 PM,8,7,10,7,43,97,91,0.0,1024,10,10,213,25
2020-03-18 00:00:00,11,5,0.0,6.0,2,1,33,05:04 AM,12:50 PM,07:16 AM,07:20 PM,8,8,11,8,44,100,84,0.0,1023,11,10,216,28
2020-03-18 03:00:00,11,5,0.0,6.0,2,1,33,05:04 AM,12:50 PM,07:16 AM,07:20 PM,9,8,11,8,46,96,85,0.0,1022,11,10,218,29
2020-03-18 06:00:00,11,5,0.0,6.0,2,3,33,05:04 AM,12:50 PM,07:16 AM,07:20 PM,9,8,11,8,41,100,86,0.0,1022,11,10,220,26
2020-03-18 09:00:00,11,5,0.0,6.0,2,3,33,05:04 AM,12:50 PM,07:16 AM,07:20 PM,9,8,11,8,32,100,90,0.3,1023,11,2,230,21
2020-03-18 12:00:00,11,5,0.0,6.0,2,2,33,05:04 AM,12:50 PM,07:16 AM,07:20 PM,8,8,9,8,15,100,91,0.7,1024,9,2,316,11
2020-03-18 15:00:00,11,5,0.0,6.0,2,2,33,05:04 AM,12:50 PM,07:16 AM,07:20 PM,5,3,6,3,21,100,93,1.5,1024,6,9,7,15
2020-03-18 18:00:00,11,5,0.0,6.0,2,2,33,05:04 AM,12:50 PM,07:16 AM,07:20 PM,5,3,6,3,19,100,93,3.3,1024,6,7,3,13
2020-03-18 21:00:00,11,5,0.0,6.0,2,1,33,05:04 AM,12:50 PM,07:16 AM,07:20 PM,3,1,5,1,23,100,91,1.5,1026,5,9,11,15
2020-03-19 00:00:00,4,-1,0.0,6.0,1,1,25,05:46 AM,01:53 PM,07:14 AM,07:22 PM,3,2,4,2,16,100,88,1.8,1026,4,9,360,11
2020-03-19 03:00:00,4,-1,0.0,6.0,1,1,25,05:46 AM,01:53 PM,07:14 AM,07:22 PM,3,2,5,2,18,100,88,0.3,1026,5,2,33,11
2020-03-19 06:00:00,4,-1,0.0,6.0,1,1,25,05:46 AM,01:53 PM,07:14 AM,07:22 PM,3,1,4,1,21,100,88,1.0,1026,4,9,43,13
2020-03-19 09:00:00,4,-1,0.0,6.0,1,1,25,05:46 AM,01:53 PM,07:14 AM,07:22 PM,3,-1,3,-1,25,100,96,1.8,1027,3,9,43,17
2020-03-19 12:00:00,4,-1,0.0,6.0,1,1,25,05:46 AM,01:53 PM,07:14 AM,07:22 PM,3,-1,4,-1,28,100,97,4.1,1027,4,7,42,19
2020-03-19 15:00:00,4,-1,0.0,6.0,1,1,25,05:46 AM,01:53 PM,07:14 AM,07:22 PM,4,-0,4,-0,29,100,97,2.2,1026,4,9,34,20
2020-03-19 18:00:00,4,-1,0.0,6.0,1,1,25,05:46 AM,01:53 PM,07:14 AM,07:22 PM,4,1,3,1,26,100,95,3.1,1027,1,7,43,17
2020-03-19 21:00:00,4,-1,0.0,6.0,1,1,25,05:46 AM,01:53 PM,07:14 AM,07:22 PM,3,-1,3,-1,28,100,95,0.7,1028,-1,2,42,19
2020-03-20 00:00:00,9,3,0.0,7.4,2,1,18,06:18 AM,03:01 PM,07:11 AM,07:24 PM,2,-1,3,-1,24,100,91,0.8,1029,3,9,54,15
2020-03-20 03:00:00,9,3,0.0,7.4,2,1,18,06:18 AM,03:01 PM,07:11 AM,07:24 PM,2,0,3,0,22,100,90,0.0,1029,3,10,25,13
2020-03-20 06:00:00,9,3,0.0,7.4,2,1,18,06:18 AM,03:01 PM,07:11 AM,07:24 PM,1,-1,3,-1,27,78,90,0.0,1029,3,10,36,16
2020-03-20 09:00:00,9,3,0.0,7.4,2,2,18,06:18 AM,03:01 PM,07:11 AM,07:24 PM,3,2,6,2,29,86,83,0.0,1031,6,10,55,22
2020-03-20 12:00:00,9,3,0.0,7.4,2,3,18,06:18 AM,03:01 PM,07:11 AM,07:24 PM,3,5,9,5,32,52,67,0.0,1030,9,10,58,27
2020-03-20 15:00:00,9,3,0.0,7.4,2,2,18,06:18 AM,03:01 PM,07:11 AM,07:24 PM,3,5,9,5,40,80,64,0.1,1030,9,10,68,29
2020-03-20 18:00:00,9,3,0.0,7.4,2,2,18,06:18 AM,03:01 PM,07:11 AM,07:24 PM,1,2,6,2,36,70,75,0.1,1030,6,10,67,21
2020-03-20 21:00:00,9,3,0.0,7.4,2,1,18,06:18 AM,03:01 PM,07:11 AM,07:24 PM,1,-1,3,-1,37,11,85,0.0,1031,3,10,63,21
2020-03-21 00:00:00,9,1,0.0,10.2,3,1,11,06:43 AM,04:09 PM,07:09 AM,07:26 PM,1,-2,2,-2,34,28,91,0.0,1031,2,10,68,19
2020-03-21 03:00:00,9,1,0.0,10.2,3,1,11,06:43 AM,04:09 PM,07:09 AM,07:26 PM,0,-3,2,-3,37,9,90,0.0,1028,2,10,73,21
2020-03-21 06:00:00,9,1,0.0,10.2,3,2,11,06:43 AM,04:09 PM,07:09 AM,07:26 PM,-0,-4,1,-4,31,17,92,0.0,1028,1,10,78,17
2020-03-21 09:00:00,9,1,0.0,10.2,3,3,11,06:43 AM,04:09 PM,07:09 AM,07:26 PM,1,1,6,1,38,1,72,0.0,1027,6,10,95,29
2020-03-21 12:00:00,9,1,0.0,10.2,3,3,11,06:43 AM,04:09 PM,07:09 AM,07:26 PM,0,5,9,5,38,9,55,0.0,1026,9,10,99,31
2020-03-21 15:00:00,9,1,0.0,10.2,3,3,11,06:43 AM,04:09 PM,07:09 AM,07:26 PM,-0,5,9,5,37,32,53,0.0,1024,9,10,95,28
2020-03-21 18:00:00,9,1,0.0,10.2,3,1,11,06:43 AM,04:09 PM,07:09 AM,07:26 PM,-1,1,5,1,35,65,67,0.0,1025,5,10,90,19
